mx,my,mz
-8.1,-44.25,114.15
-8.7,-43.35,114.75
-8.4,-42.3,113.55
-9.3,-42.9,114.9
-7.8,-42.45,114.9
-6.75,-43.35,113.55
-7.8,-43.5,115.65
-8.85,-42.9,115.2
-7.8,-44.25,113.4
-7.95,-43.05,114.3
-7.35,-44.25,113.85
-7.35,-44.25,113.85
-7.2,-44.4,114.3
-8.1,-45.0,113.1
-7.2,-44.1,115.05
-5.1,-44.7,113.4
-6.3,-45.0,114.15
-7.2,-43.35,112.5
-7.35,-43.2,112.65
-6.3,-43.5,113.85
-6.0,-44.1,114.75
-5.4,-44.7,113.1
-6.0,-44.1,113.55
-6.45,-43.35,114.75
-7.05,-44.25,113.85
-7.05,-42.9,112.65
-6.6,-45.0,114.45
-7.95,-43.35,114.3
-6.75,-44.85,114.3
-5.7,-44.4,114.0
-7.8,-43.95,115.2
-6.0,-43.8,110.7
-6.0,-43.8,110.7
-6.45,-43.8,111.75
-6.75,-46.2,112.5
-6.0,-45.9,113.25
-6.0,-46.65,111.75
-6.0,-45.9,110.4
-4.95,-46.2,110.4
-6.6,-44.7,113.1
-6.6,-44.7,113.1
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-6.75,-46.65,112.95
-11.25,-3.3,113.4
-10.05,-3.3,113.4
-10.05,-3.3,113.4
-10.5,-3.3,112.05
-9.9,-2.85,111.75
-10.2,-1.05,111.45
-9.45,-2.4,111.45
-9.3,0.15,110.55
-9.3,-1.2,111.3
-7.05,-0.45,111.3
-7.35,0.15,110.55
-6.6,-0.75,108.75
-7.05,0.15,109.05
-7.5,-0.6,109.65
-6.3,-0.45,108.75
-7.2,0.3,109.35
-5.4,0.15,109.8
-5.1,-0.15,109.8
-6.45,0.0,109.65
-6.45,0.0,109.65
-5.7,-0.6,108.15
-6.6,-0.75,111.6
-6.0,-2.1,111.45
-7.2,-1.05,110.4
-6.3,-4.35,112.05
-4.65,-3.3,112.65
-5.25,-5.25,112.2
-5.4,-6.15,114.15
-6.0,-9.6,116.85
-5.25,-8.85,116.85
-7.2,-13.05,117.6
-6.45,-13.05,117.3
-6.45,-13.05,117.3
-7.8,-16.8,119.25
-8.7,-18.75,119.7
-8.85,-20.4,120.0
-8.85,-20.1,121.05
-8.4,-22.35,120.45
-8.55,-24.75,118.5
-8.4,-27.75,119.1
-8.55,-28.95,119.55
-8.7,-29.55,117.9
-11.55,-30.75,119.25
-10.5,-32.85,119.25
-9.3,-33.6,118.5
-11.4,-35.55,116.55
-9.6,-37.8,117.75
-8.85,-37.8,117.75
-8.7,-38.7,117.3
-8.7,-38.7,117.3
-9.6,-41.1,116.4
-7.35,-40.65,115.2
-7.05,-40.65,114.15
-6.0,-42.75,114.75
-6.75,-43.05,115.05
-4.5,-42.3,114.3
-4.95,-44.4,114.3
-5.4,-43.2,113.1
-5.25,-42.75,113.25
-5.4,-45.0,113.85
-5.25,-46.2,112.5
-4.5,-44.1,112.5
-4.5,-44.1,112.5
-7.8,-43.95,113.85
-8.4,-44.1,113.25
-8.4,-43.35,112.95
-9.15,-44.4,113.25
-9.3,-43.5,112.35
-9.6,-44.25,112.35
-11.25,-45.0,112.35
-10.2,-44.1,114.3
-10.8,-42.9,114.45
-13.05,-43.2,113.1
-12.75,-42.9,114.15
-12.75,-43.5,113.4
-14.25,-42.9,114.45
-14.1,-42.0,114.0
-14.1,-42.3,112.95
-15.9,-43.05,112.95
-15.9,-43.05,112.95
-17.85,-43.35,113.25
-16.8,-43.35,114.0
-17.1,-42.75,114.0
-17.85,-43.05,113.55
-17.1,-44.1,113.25
-17.7,-42.9,113.1
-19.35,-42.3,113.55
-18.6,-44.1,112.95
-20.55,-42.75,112.5
-19.8,-44.1,113.85
-21.45,-42.9,112.35
-21.9,-43.2,112.65
-21.9,-43.2,112.65
-21.75,-42.75,112.2
-23.55,-42.75,112.5
-24.0,-42.75,112.2
-24.0,-42.75,112.2
-26.25,-43.8,111.45
-26.25,-43.35,110.4
-26.55,-42.9,110.25
-26.55,-42.9,110.25
-27.75,-42.0,111.15
-27.3,-41.85,110.85
-27.75,-41.55,110.7
-25.95,-42.75,111.45
-28.2,-43.35,111.75
-27.6,-42.9,110.25
-27.75,-43.35,108.6
-26.85,-42.9,110.25
-27.6,-43.2,109.05
-28.05,-43.5,110.85
-27.6,-42.45,108.75
-28.95,-44.1,110.4
-30.3,-42.9,109.5
-27.75,-43.35,108.6
-28.65,-44.1,109.35
-28.35,-42.9,110.55
-28.35,-42.9,110.55
-27.75,-43.35,110.7
-28.35,-42.45,108.75
-28.35,-43.95,109.8
-28.95,-42.75,111.15
-27.6,-42.15,109.05
-28.35,-43.5,109.8
-28.2,-43.35,108.9
-28.65,-44.1,109.95
-27.75,-44.4,110.7
-26.55,-43.2,110.85
-26.55,-44.7,111.3
-24.9,-42.9,109.5
-24.9,-42.9,109.5
-25.5,-43.8,110.4
-26.25,-45.15,109.95
-26.7,-45.15,108.15
-26.25,-44.85,109.35
-25.95,-46.65,108.15
-27.0,-45.6,111.45
-25.95,-48.0,108.6
-24.6,-47.55,108.0
-26.55,-48.6,108.0
-26.1,-49.2,107.25
-28.35,-48.6,105.45
-27.75,-50.55,106.8
-25.5,-50.1,106.8
-28.05,-50.4,105.45
-27.6,-49.95,104.1
-27.3,-51.0,104.4
-27.3,-51.0,104.4
-26.7,-52.35,102.75
-27.6,-53.85,102.9
-26.25,-52.35,102.45
-26.25,-52.35,102.45
-26.7,-53.7,102.0
-28.2,-53.7,101.4
-27.0,-54.15,100.65
-28.05,-53.55,101.85
-27.3,-53.55,100.8
-27.45,-53.4,99.6
-27.6,-54.6,101.1
-28.8,-53.25,99.75
-29.4,-54.45,98.85
-29.4,-54.75,98.1
-28.65,-55.5,98.4
-27.3,-54.6,98.7
-27.75,-55.5,98.4
-28.35,-56.1,96.9
-28.95,-56.25,96.0
-29.7,-56.55,96.0
-29.7,-56.55,96.0
-29.1,-57.15,94.65
-29.55,-57.15,94.65
-29.7,-57.6,94.2
-29.4,-58.05,93.75
-28.95,-59.1,93.0
-30.75,-59.55,91.05
-30.3,-59.25,91.8
-30.45,-58.65,91.2
-30.75,-59.55,89.55
-29.55,-60.0,91.05
-31.5,-58.95,89.55
-31.8,-60.3,88.95
-31.8,-60.3,88.95
-31.95,-61.2,85.8
-31.95,-60.45,88.35
-31.8,-60.6,85.65
-32.25,-61.35,84.6
-31.5,-60.3,83.1
-33.9,-60.45,82.65
-33.6,-60.9,81.15
-33.6,-60.9,81.15
-33.75,-61.8,78.45
-35.4,-61.5,77.1
-34.65,-62.7,77.1
-35.85,-62.25,76.8
-35.4,-62.7,73.2
-35.1,-61.2,73.5
-34.35,-61.2,72.9
-36.0,-61.35,72.0
-37.2,-61.05,70.5
-35.4,-62.25,70.35
-36.15,-61.95,68.85
-37.5,-62.85,68.7
-37.5,-62.85,68.7
-37.35,-59.85,66.0
-37.95,-60.3,65.85
-37.35,-61.95,64.95
-36.45,-62.4,65.85
-36.75,-60.6,64.05
-38.55,-59.85,63.45
-39.15,-60.6,62.55
-38.85,-59.1,60.9
-39.45,-59.25,61.05
-37.8,-58.65,59.85
-39.15,-59.25,58.65
-39.15,-58.95,57.45
-39.3,-59.85,57.3
-39.15,-60.0,56.1
-38.7,-59.55,56.1
-38.55,-57.3,54.75
-38.55,-57.3,54.75
-39.15,-57.75,54.6
-38.25,-57.45,53.1
-39.3,-56.55,52.95
-39.3,-56.55,52.95
-39.6,-54.15,50.85
-40.95,-53.85,53.1
-41.4,-53.85,51.0
-41.4,-53.85,51.0
-39.6,-53.4,49.05
-40.35,-51.6,49.35
-39.15,-51.75,47.7
-40.35,-52.65,48.3
-40.35,-52.65,48.3
-42.45,-50.7,47.1
-41.25,-49.5,47.25
-41.25,-49.5,47.55
-41.25,-49.5,47.55
-41.4,-47.85,45.6
-40.2,-48.6,46.65
-41.25,-48.45,45.45
-41.25,-48.45,45.45
-40.8,-48.75,48.3
-40.2,-48.6,46.65
-40.05,-48.0,47.55
-41.7,-49.2,47.4
-41.25,-49.8,46.2
-42.15,-49.65,48.15
-41.4,-51.45,47.4
-40.8,-51.3,49.35
-41.7,-49.95,49.2
-41.25,-51.9,50.4
-41.7,-51.45,49.2
-42.15,-53.55,51.0
-42.9,-54.9,51.0
-41.7,-54.3,53.1
-40.65,-55.35,53.85
-40.8,-55.8,55.2
-40.8,-55.8,55.2
-40.8,-54.75,56.55
-41.55,-56.25,57.3
-42.0,-55.2,58.05
-41.4,-57.75,60.0
-40.95,-57.75,61.05
-40.65,-57.15,61.8
-40.05,-59.1,63.15
-40.95,-57.45,64.05
-40.95,-58.2,64.35
-41.25,-58.05,67.35
-41.25,-59.1,68.1
-41.25,-59.85,68.55
-41.25,-59.85,68.55
-40.8,-58.65,71.7
-41.55,-59.85,72.9
-39.45,-58.95,74.1
-39.9,-60.3,74.1
-39.45,-59.25,75.9
-39.6,-58.35,76.5
-40.65,-56.7,77.7
-40.2,-57.75,80.25
-39.3,-57.3,80.1
-37.95,-59.25,81.75
-40.2,-58.2,82.35
-39.45,-56.7,82.8
-41.25,-56.25,83.25
-38.55,-57.0,85.05
-39.9,-55.65,84.15
-39.6,-54.75,87.3
-39.6,-54.75,87.3
-38.1,-54.45,89.4
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.05,-25.2,117.6
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-22.2,-25.05,117.45
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-31.95,4.5,73.95
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-33.0,4.35,73.8
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.65,-3.3,67.65
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
-43.5,-30.15,41.85
