time_ms,roll_deg,pitch_deg,yaw_deg,magYaw_deg,mx,my,mz,gz,dt
15312,-11.06,0.66,-136.58,214.88,-14.60,19.32,-43.81,0.0153,0.0170
15329,-11.34,0.65,-136.62,212.93,-15.42,19.33,-43.87,0.0121,0.0170
15346,-11.60,0.65,-136.66,213.61,-13.57,18.41,-43.14,0.0129,0.0170
15363,-11.91,0.63,-136.68,217.92,-13.93,20.61,-43.22,0.0084,0.0170
15380,-12.18,0.63,-136.71,215.73,-13.68,19.57,-42.32,0.0079,0.0170
15397,-12.44,0.61,-136.75,215.20,-13.68,19.57,-42.32,-0.0047,0.0170
15414,-12.66,0.60,-136.81,212.21,-13.47,18.87,-43.86,-0.0004,0.0170
15431,-12.88,0.60,-136.86,211.71,-12.72,18.58,-44.66,0.0033,0.0170
15448,-13.07,0.61,-136.91,211.63,-11.97,17.96,-43.45,0.0143,0.0170
15465,-13.31,0.64,-136.94,215.53,-11.72,19.44,-44.18,0.0073,0.0170
15482,-13.61,0.64,-136.97,215.74,-11.93,20.03,-44.64,0.0055,0.0170
15499,-13.94,0.64,-137.00,214.89,-11.93,20.03,-44.64,0.0057,0.0170
15516,-14.15,0.64,-137.05,212.50,-10.57,18.40,-44.08,0.0047,0.0170
15533,-14.37,0.61,-137.09,213.35,-10.83,19.30,-45.26,0.0041,0.0170
15550,-14.48,0.64,-137.15,210.48,-11.80,19.17,-45.18,0.0100,0.0170
15567,-14.75,0.69,-137.23,205.08,-12.42,18.15,-45.06,0.0092,0.0170
15584,-14.96,0.72,-137.25,215.22,-9.61,19.27,-44.17,0.0145,0.0170
15601,-15.10,0.67,-137.28,214.89,-9.61,19.27,-44.17,0.0140,0.0170
15618,-15.38,0.70,-137.35,206.37,-10.49,18.13,-45.21,0.0047,0.0170
15635,-15.68,0.74,-137.40,212.70,-9.34,18.65,-42.85,0.0060,0.0170
15652,-15.95,0.75,-137.47,206.99,-9.83,18.41,-45.03,0.0089,0.0170
15669,-16.29,0.72,-137.54,205.61,-9.44,17.95,-44.27,0.0084,0.0170
15686,-16.59,0.72,-137.63,203.33,-10.91,18.41,-44.39,0.0095,0.0170
15703,-16.93,0.70,-137.72,202.64,-10.38,18.73,-45.79,0.0129,0.0170
15720,-17.19,0.72,-137.80,203.51,-7.45,17.81,-45.71,0.0092,0.0170
15737,-17.49,0.70,-137.91,198.50,-9.67,17.83,-45.15,0.0132,0.0170
15754,-17.70,0.71,-137.99,204.85,-7.58,18.39,-45.15,0.0031,0.0170
15771,-17.97,0.71,-138.04,212.00,-8.11,20.44,-45.38,-0.0041,0.0170
15788,-18.13,0.69,-138.10,211.37,-8.11,20.44,-45.38,0.0017,0.0170
15805,-18.32,0.72,-138.24,191.80,-9.05,17.87,-47.54,0.0103,0.0170
15822,-18.45,0.73,-138.34,199.32,-8.76,18.70,-45.67,0.0060,0.0170
15839,-18.63,0.72,-138.41,206.70,-7.44,19.56,-45.31,0.0057,0.0170
15856,-18.85,0.70,-138.50,203.36,-7.77,18.64,-43.45,0.0041,0.0170
15873,-19.07,0.71,-138.58,202.71,-8.77,19.24,-43.68,0.0105,0.0170
15890,-19.30,0.73,-138.67,201.67,-8.77,19.24,-43.68,0.0084,0.0170
15907,-19.68,0.72,-138.75,204.57,-6.69,20.00,-45.99,0.0020,0.0170
15924,-19.99,0.71,-138.81,208.69,-5.95,20.11,-44.79,0.0100,0.0170
15941,-20.33,0.72,-138.86,208.99,-5.59,20.10,-44.33,0.0076,0.0170
15958,-20.58,0.72,-138.97,197.44,-7.05,20.01,-46.44,0.0068,0.0170
15975,-20.70,0.75,-139.12,190.76,-4.93,18.67,-46.41,0.0081,0.0170
15992,-20.81,0.75,-139.26,189.86,-4.93,18.67,-46.41,0.0124,0.0170
16009,-21.00,0.68,-139.42,188.49,-5.71,18.67,-46.03,0.0055,0.0170
16026,-21.18,0.62,-139.50,203.66,-5.69,20.56,-45.50,-0.0009,0.0170
16043,-21.38,0.56,-139.65,190.48,-6.77,19.10,-45.11,0.0031,0.0170
16060,-21.55,0.55,-139.79,191.93,-5.31,19.08,-45.01,0.0020,0.0170
16077,-21.75,0.54,-139.94,189.35,-5.39,19.40,-46.03,0.0079,0.0170
16094,-21.92,0.52,-140.11,184.06,-4.40,18.80,-45.80,0.0015,0.0170
16111,-22.12,0.53,-140.29,184.03,-4.90,19.10,-45.98,0.0047,0.0170
16128,-22.38,0.51,-140.50,177.00,-5.66,18.37,-45.45,0.0020,0.0170
16145,-22.70,0.47,-140.78,162.39,-3.57,17.76,-45.72,0.0041,0.0170
16162,-23.05,0.43,-141.05,163.15,-4.56,17.93,-45.93,0.0097,0.0170
16179,-23.32,0.45,-141.33,160.83,-4.56,17.93,-45.93,0.0095,0.0170
16196,-23.68,0.43,-141.56,172.17,-3.27,19.51,-45.73,0.0063,0.0170
16213,-24.07,0.44,-141.90,148.56,-1.57,18.74,-44.88,0.0073,0.0170
16230,-24.37,0.46,-142.25,147.51,-1.85,19.36,-46.20,0.0092,0.0170
16247,-24.67,0.46,-142.50,166.91,-2.55,20.69,-46.71,0.0060,0.0170
16264,-24.91,0.45,-142.91,135.62,-1.57,18.74,-44.88,-0.0031,0.0170
16281,-25.24,0.46,-143.33,131.86,-1.57,18.74,-44.88,0.0063,0.0170
16298,-25.56,0.46,-143.86,109.92,-0.55,19.20,-46.25,0.0020,0.0170
16315,-25.89,0.46,-144.28,130.62,-2.44,18.48,-45.65,0.0044,0.0170
16332,-26.22,0.43,-144.75,121.36,-1.46,19.05,-45.45,0.0095,0.0170
16349,-26.47,0.43,-145.23,117.92,-1.24,19.80,-46.60,-0.0001,0.0170
16366,-26.74,0.44,-145.77,108.15,-0.96,19.23,-47.28,-0.0015,0.0170
16383,-26.99,0.51,-146.29,108.03,-0.96,19.23,-47.28,0.0073,0.0170
16400,-27.25,0.53,-146.92,85.76,0.76,19.03,-46.01,0.0087,0.0170
16417,-27.53,0.54,-147.47,102.40,-0.19,20.35,-45.53,0.0084,0.0170
16434,-27.77,0.49,-147.93,118.42,-1.33,20.36,-45.62,0.0073,0.0170
16451,-27.93,0.42,-148.47,104.54,-0.94,19.22,-47.00,0.0017,0.0170
16468,-28.03,0.41,-149.01,101.90,-0.46,20.53,-46.85,0.0015,0.0170
16485,-28.18,0.38,-149.56,101.22,-0.46,20.53,-46.85,0.0063,0.0170
16502,-28.39,0.38,-150.21,78.71,1.44,18.43,-45.81,0.0081,0.0170
16519,-28.63,0.37,-150.81,88.27,0.52,18.04,-47.15,0.0017,0.0170
16536,-28.91,0.32,-151.43,86.55,0.60,20.53,-47.78,-0.0004,0.0170
16553,-29.19,0.30,-152.07,78.90,1.43,18.73,-45.81,0.0031,0.0170
16570,-29.46,0.30,-152.69,82.30,1.27,18.48,-47.83,0.0105,0.0170
16587,-29.77,0.32,-153.29,84.46,0.78,20.04,-45.60,0.0100,0.0170
16604,-29.98,0.31,-153.95,73.19,2.38,18.58,-46.17,0.0092,0.0170
16621,-30.22,0.24,-154.63,69.04,2.35,20.48,-46.22,0.0060,0.0170
16638,-30.48,0.28,-155.30,69.30,2.34,20.77,-46.23,0.0087,0.0170
16655,-30.76,0.25,-155.91,81.60,1.15,19.44,-45.13,0.0055,0.0170
16672,-31.04,0.24,-156.52,81.86,1.15,19.44,-45.13,0.0020,0.0170
16689,-31.23,0.23,-157.13,81.83,1.32,19.49,-47.13,0.0015,0.0170
16706,-31.42,0.22,-157.75,78.34,1.72,19.46,-46.10,0.0020,0.0170
16723,-31.67,0.21,-158.44,65.94,3.50,19.73,-46.12,-0.0033,0.0170
16740,-31.92,0.27,-159.14,61.47,4.24,20.47,-46.80,-0.0039,0.0170
16757,-32.03,0.26,-159.82,64.03,4.14,19.43,-46.21,0.0041,0.0170
16774,-32.32,0.23,-160.49,64.56,4.14,19.43,-46.21,0.0111,0.0170
16791,-32.64,0.21,-161.14,67.61,3.52,19.72,-45.83,0.0049,0.0170
16808,-32.98,0.19,-161.87,53.93,6.60,19.25,-45.89,0.0004,0.0170
16825,-33.28,0.18,-162.51,68.50,4.34,18.74,-47.90,0.0084,0.0170
16842,-33.57,0.21,-163.14,69.24,4.05,19.17,-47.36,0.0047,0.0170
16859,-33.93,0.18,-163.82,62.06,4.92,20.45,-46.47,-0.0015,0.0170
16876,-34.07,0.21,-164.48,62.49,4.92,20.45,-46.47,0.0092,0.0170
16893,-34.18,0.20,-165.11,68.31,4.60,18.27,-46.73,-0.0001,0.0170
16910,-34.26,0.21,-165.77,63.77,5.59,18.40,-46.52,-0.0031,0.0170
16927,-34.36,0.22,-166.41,66.50,4.56,18.67,-45.16,0.0017,0.0170
16944,-34.32,0.23,-167.11,54.68,6.82,20.73,-46.91,-0.0036,0.0170
16961,-34.22,0.25,-167.76,62.69,5.62,18.68,-46.09,-0.0020,0.0170
16978,-34.07,0.33,-168.40,62.71,5.62,18.68,-46.09,0.0079,0.0170
16995,-33.93,0.40,-169.03,66.07,4.64,19.27,-46.03,-0.0060,0.0170
17012,-33.75,0.43,-169.66,66.30,4.33,19.71,-45.77,-0.0028,0.0170
17029,-33.47,0.47,-170.27,68.62,4.42,18.71,-46.89,-0.0028,0.0170
17046,-33.14,0.51,-170.85,74.46,3.29,18.44,-46.97,0.0012,0.0170
17063,-32.75,0.54,-171.47,65.08,4.61,19.28,-46.46,0.0015,0.0170
17080,-32.33,0.58,-172.08,66.67,4.26,19.30,-46.77,-0.0001,0.0170
17097,-32.04,0.60,-172.64,75.12,2.65,19.75,-46.61,-0.0012,0.0170
17114,-31.69,0.63,-173.27,61.96,4.08,21.05,-46.68,-0.0017,0.0170
17131,-31.31,0.67,-173.83,74.67,2.85,18.43,-46.28,-0.0031,0.0170
17148,-30.91,0.71,-174.35,81.94,1.66,19.48,-46.82,0.0015,0.0170
17165,-30.54,0.75,-174.87,81.80,1.66,19.48,-46.82,-0.0031,0.0170
17182,-30.19,0.78,-175.38,83.45,1.56,19.21,-48.11,-0.0012,0.0170
17199,-29.78,0.81,-175.87,88.02,0.97,18.77,-47.57,-0.0023,0.0170
17216,-29.24,0.85,-176.33,92.97,0.46,19.95,-47.63,-0.0036,0.0170
17233,-28.65,0.90,-176.82,85.38,1.16,19.15,-45.13,-0.0033,0.0170
17250,-28.07,0.94,-177.26,96.35,0.16,18.49,-47.62,-0.0057,0.0170
17267,-27.66,0.97,-177.70,97.00,0.16,18.49,-47.62,-0.0089,0.0170
17284,-27.22,1.00,-178.07,110.88,-0.81,19.37,-47.42,-0.0108,0.0170
17301,-26.79,1.03,-178.41,116.84,-1.48,18.81,-47.74,-0.0132,0.0170
17318,-26.36,1.06,-178.66,131.94,-2.00,19.21,-46.07,-0.0097,0.0170
17335,-25.90,1.09,-178.87,141.83,-1.88,20.10,-46.51,-0.0076,0.0170
17352,-25.37,1.13,-179.11,135.32,-1.16,19.34,-45.72,-0.0092,0.0170
17369,-24.81,1.15,-179.31,142.89,-1.16,19.34,-45.72,-0.0132,0.0170
17386,-24.24,1.17,-179.36,172.48,-3.36,20.41,-46.76,-0.0076,0.0170
17403,-23.68,1.20,-179.54,146.62,-4.31,16.78,-47.04,-0.0084,0.0170
17420,-23.18,1.21,-179.60,169.78,-3.90,19.42,-47.64,-0.0105,0.0170
17437,-22.73,1.24,-179.67,167.06,-4.92,17.94,-46.39,-0.0071,0.0170
17454,-22.30,1.26,-179.70,177.46,-4.19,18.35,-45.34,-0.0119,0.0170
17471,-21.96,1.29,-179.71,180.68,-4.19,18.35,-45.34,-0.0124,0.0170
17488,-21.64,1.31,-179.67,190.00,-5.81,19.24,-45.19,-0.0148,0.0170
17505,-21.29,1.33,-179.67,183.53,-4.77,18.53,-46.54,-0.0079,0.0170
17522,-20.92,1.35,-179.62,190.42,-6.59,19.43,-46.83,-0.0073,0.0170
17539,-20.49,1.35,-179.60,184.61,-7.32,17.97,-46.13,-0.0004,0.0170
17556,-20.16,1.36,-179.57,186.50,-7.32,17.97,-46.13,-0.0031,0.0170
17573,-19.84,1.37,-179.50,197.41,-7.56,19.11,-44.88,-0.0084,0.0170
17590,-19.55,1.40,-179.50,181.83,-8.11,16.66,-46.01,-0.0052,0.0170
17607,-19.28,1.41,-179.47,187.57,-8.58,17.39,-45.78,-0.0143,0.0170
17624,-18.98,1.44,-179.41,195.57,-7.52,18.56,-46.44,-0.0063,0.0170
17641,-18.63,1.46,-179.34,194.33,-7.54,18.13,-46.72,-0.0028,0.0170
17658,-18.24,1.47,-179.27,196.37,-7.54,18.13,-46.72,-0.0073,0.0170
17675,-17.82,1.48,-179.16,202.28,-8.39,18.69,-45.22,-0.0039,0.0170
17692,-17.43,1.48,-179.09,196.50,-9.06,17.54,-45.67,-0.0004,0.0170
17709,-17.05,1.48,-178.99,200.83,-8.85,18.44,-46.97,-0.0031,0.0170
17726,-16.78,1.51,-178.87,206.68,-8.96,19.30,-46.13,-0.0079,0.0170
17743,-16.47,1.51,-178.76,204.34,-9.77,18.87,-46.18,-0.0057,0.0170
17760,-16.10,1.52,-178.67,199.97,-11.89,17.84,-44.59,-0.0039,0.0170
17777,-15.67,1.53,-178.53,207.92,-8.65,17.95,-44.50,0.0007,0.0170
17794,-15.23,1.54,-178.39,210.41,-11.08,19.58,-44.28,-0.0036,0.0170
17811,-14.80,1.54,-178.30,201.59,-11.15,17.12,-45.52,-0.0017,0.0170
17828,-14.40,1.55,-178.18,206.80,-10.51,17.84,-45.49,-0.0063,0.0170
17845,-14.00,1.56,-178.06,208.08,-10.51,17.84,-45.49,-0.0113,0.0170
17862,-13.67,1.57,-177.91,211.40,-12.98,19.59,-43.70,-0.0055,0.0170
17879,-13.41,1.57,-177.80,204.34,-11.85,16.67,-44.27,0.0028,0.0170
17896,-13.10,1.56,-177.67,208.52,-12.60,17.82,-43.35,-0.0015,0.0170
17913,-12.77,1.55,-177.54,207.49,-14.47,18.45,-44.35,0.0004,0.0170
17930,-12.44,1.54,-177.41,210.04,-12.36,17.84,-44.33,-0.0004,0.0170
17947,-12.12,1.53,-177.27,210.88,-12.36,17.84,-44.33,-0.0036,0.0170
17964,-11.92,1.54,-177.12,212.67,-13.46,18.86,-43.72,-0.0049,0.0170
17981,-11.77,1.56,-176.99,208.75,-13.46,17.41,-43.97,-0.0015,0.0170
17998,-11.63,1.56,-176.86,210.40,-14.44,18.44,-43.92,-0.0015,0.0170
18015,-11.39,1.56,-176.68,218.38,-13.88,21.23,-44.52,-0.0004,0.0170
18032,-11.15,1.55,-176.51,215.47,-13.32,18.82,-41.99,0.0108,0.0170
18049,-10.91,1.54,-176.34,215.96,-13.32,18.82,-41.99,0.0103,0.0170
18066,-10.78,1.56,-176.19,212.68,-14.38,18.43,-43.20,0.0084,0.0170
18083,-10.64,1.57,-176.04,209.05,-14.81,17.11,-42.77,0.0180,0.0170
18100,-10.51,1.57,-175.89,214.67,-13.66,18.73,-44.30,0.0041,0.0170
18117,-10.36,1.59,-175.73,213.84,-14.33,18.41,-42.62,0.0065,0.0170
18134,-10.20,1.58,-175.57,215.29,-14.78,19.47,-43.97,0.0105,0.0170
18151,-10.05,1.58,-175.41,215.59,-14.78,19.47,-43.97,0.0031,0.0170
18168,-9.85,1.58,-175.27,209.56,-14.74,16.84,-43.91,0.0081,0.0170
18185,-9.67,1.56,-175.13,212.16,-16.64,18.74,-43.08,0.0052,0.0170
18202,-9.44,1.57,-174.98,216.40,-15.02,19.64,-44.85,-0.0055,0.0170
18219,-9.19,1.54,-174.82,215.32,-15.35,18.88,-43.14,0.0076,0.0170
18236,-8.92,1.52,-174.66,216.37,-16.02,19.62,-43.20,0.0057,0.0170
18253,-8.67,1.54,-174.53,211.12,-17.47,18.03,-43.41,0.0017,0.0170
18270,-8.37,1.51,-174.38,212.84,-16.65,18.02,-43.35,0.0151,0.0170
18287,-8.01,1.49,-174.21,216.67,-15.56,18.74,-43.72,0.0119,0.0170
18304,-7.68,1.48,-174.07,211.77,-17.97,17.56,-41.71,0.0087,0.0170
18321,-7.40,1.47,-173.91,217.22,-16.63,19.18,-42.80,0.0071,0.0170
18338,-7.10,1.48,-173.74,217.70,-16.63,19.18,-42.80,0.0087,0.0170
18355,-6.79,1.46,-173.58,214.14,-17.37,17.37,-40.23,0.0215,0.0170
18372,-6.45,1.46,-173.43,214.43,-18.94,18.78,-43.53,0.0161,0.0170
18389,-6.14,1.44,-173.26,214.48,-18.29,17.85,-41.60,0.0247,0.0170
18406,-5.88,1.43,-173.08,218.52,-17.06,18.88,-42.25,0.0217,0.0170
18423,-5.72,1.45,-172.95,213.81,-19.06,17.90,-43.09,-0.0007,0.0170
18440,-5.59,1.47,-172.78,219.66,-16.50,18.70,-41.35,0.0020,0.0170
18457,-5.43,1.49,-172.63,216.59,-18.38,18.61,-42.63,0.0060,0.0170
18474,-5.20,1.45,-172.45,218.25,-19.29,19.91,-41.57,0.0294,0.0170
18491,-5.03,1.46,-172.30,216.00,-18.50,18.02,-42.19,0.0063,0.0170
18508,-4.92,1.47,-172.18,213.68,-19.69,17.42,-40.97,-0.0068,0.0170
18525,-4.83,1.49,-172.06,213.79,-19.69,17.42,-40.97,-0.0108,0.0170
18542,-4.71,1.51,-171.92,216.90,-19.42,18.89,-41.42,-0.0095,0.0170
18559,-4.48,1.47,-171.74,217.35,-19.39,18.88,-40.98,0.0409,0.0170
18576,-4.26,1.44,-171.56,217.20,-18.66,18.16,-42.06,0.0289,0.0170
18593,-4.15,1.46,-171.42,218.36,-19.63,19.48,-41.87,-0.0073,0.0170
18610,-4.08,1.47,-171.29,214.55,-19.99,17.61,-42.57,-0.0004,0.0170
18627,-3.96,1.49,-171.16,214.70,-19.99,17.61,-42.57,-0.0017,0.0170
18644,-3.81,1.51,-171.03,217.80,-19.34,18.57,-40.40,-0.0097,0.0170
18661,-3.49,1.47,-170.82,220.53,-17.89,18.70,-40.44,0.0516,0.0170
18678,-3.23,1.47,-170.64,220.17,-19.83,20.08,-42.19,0.0233,0.0170
18695,-3.00,1.49,-170.51,216.88,-19.92,17.83,-39.71,-0.0033,0.0170
18712,-2.76,1.49,-170.37,215.84,-20.87,17.88,-41.50,0.0063,0.0170
18729,-2.31,1.48,-170.18,216.42,-20.87,17.88,-41.50,0.0526,0.0170
18746,-1.87,1.48,-170.00,220.38,-20.28,19.45,-39.91,0.0318,0.0170
18763,-1.46,1.50,-169.85,217.64,-20.76,17.85,-40.06,0.0092,0.0170
18780,-1.20,1.52,-169.73,218.03,-20.70,17.83,-39.33,-0.0127,0.0170
18797,-0.95,1.53,-169.59,218.32,-21.97,18.91,-40.88,-0.0060,0.0170
18814,-0.75,1.54,-169.45,220.04,-19.71,17.96,-39.12,-0.0084,0.0170
18831,-0.51,1.54,-169.32,220.31,-19.71,17.96,-39.12,-0.0161,0.0170
18848,-0.30,1.54,-169.20,215.06,-22.21,16.56,-40.27,-0.0068,0.0170
18865,-0.06,1.54,-169.06,219.82,-21.53,18.87,-39.42,-0.0052,0.0170
18882,0.12,1.52,-168.93,216.17,-23.74,18.05,-40.84,0.0057,0.0170
18899,0.26,1.51,-168.80,217.94,-22.87,18.46,-40.07,-0.0004,0.0170
18916,0.31,1.52,-168.67,217.20,-22.36,17.53,-37.87,-0.0012,0.0170
18933,0.35,1.53,-168.54,216.39,-22.92,17.41,-38.76,0.0004,0.0170
18950,0.41,1.54,-168.42,217.24,-22.42,17.55,-38.59,-0.0004,0.0170
18967,0.48,1.54,-168.29,217.85,-21.78,17.39,-38.68,-0.0025,0.0170
18984,0.54,1.53,-168.16,217.28,-22.90,17.84,-38.49,0.0031,0.0170
19001,0.60,1.55,-168.00,218.41,-22.37,18.16,-39.89,0.0183,0.0170
19018,0.65,1.56,-167.87,218.45,-22.37,18.16,-39.89,0.0004,0.0170
19035,0.70,1.56,-167.74,218.96,-23.43,19.32,-38.84,-0.0015,0.0170
19052,0.73,1.56,-167.61,218.84,-23.03,18.90,-39.95,0.0009,0.0170
19069,0.81,1.56,-167.47,219.07,-23.62,19.47,-39.15,0.0009,0.0170
19086,0.92,1.55,-167.35,218.15,-23.22,18.43,-38.38,-0.0049,0.0170
19103,1.10,1.51,-167.22,218.94,-22.89,18.57,-38.21,-0.0063,0.0170
19120,1.30,1.52,-167.08,219.13,-22.89,18.57,-38.21,0.0065,0.0170
19137,1.55,1.51,-166.96,218.46,-23.90,18.74,-38.72,-0.0001,0.0170
19154,1.77,1.53,-166.83,217.63,-23.89,18.01,-38.70,0.0089,0.0170
19171,1.94,1.53,-166.71,215.65,-23.30,16.12,-39.77,-0.0001,0.0170
19188,2.00,1.53,-166.60,217.86,-23.87,18.00,-38.42,-0.0081,0.0170
19205,2.04,1.53,-166.48,217.90,-23.87,18.00,-38.42,-0.0004,0.0170
19222,2.07,1.53,-166.36,217.92,-23.87,18.00,-38.42,-0.0012,0.0170
19239,2.10,1.52,-166.24,217.43,-24.59,18.17,-39.33,-0.0087,0.0170
19256,2.13,1.52,-166.13,217.23,-23.43,17.13,-39.23,-0.0036,0.0170
19273,2.15,1.53,-166.01,217.97,-23.71,17.85,-38.54,0.0041,0.0170
19290,2.18,1.53,-165.90,216.29,-25.28,17.86,-37.94,-0.0081,0.0170
19307,2.30,1.50,-165.79,216.42,-25.28,17.86,-37.94,-0.0028,0.0170
19324,2.44,1.47,-165.66,219.32,-23.94,18.75,-39.15,0.0041,0.0170
19341,2.54,1.33,-165.56,220.48,-23.56,19.16,-38.42,-0.0228,0.0170
19358,2.55,1.18,-165.51,218.63,-23.89,18.01,-38.70,-0.0827,0.0170
19375,2.69,1.20,-165.39,218.60,-24.15,18.14,-37.86,0.0004,0.0170
19392,2.74,1.21,-165.28,218.27,-24.53,18.16,-38.61,-0.0015,0.0170
19409,2.73,1.22,-165.16,218.26,-24.53,18.16,-38.61,-0.0020,0.0170
19426,2.73,1.21,-165.05,218.84,-24.39,18.45,-38.75,-0.0057,0.0170
19443,2.69,1.21,-164.93,218.22,-24.53,18.16,-38.61,0.0009,0.0170
19460,2.65,1.22,-164.80,220.35,-24.73,19.92,-38.81,0.0017,0.0170
19477,2.67,1.20,-164.69,219.83,-24.86,19.62,-38.38,-0.0129,0.0170
19494,2.68,1.14,-164.59,219.76,-23.57,18.44,-38.69,-0.0225,0.0170
19511,2.65,1.12,-164.46,220.13,-23.19,18.42,-37.95,0.0023,0.0170
19528,2.63,1.12,-164.34,220.55,-23.24,18.82,-36.53,0.0020,0.0170
19545,2.63,1.12,-164.21,219.85,-24.41,19.29,-36.91,0.0065,0.0170
19562,2.63,1.12,-164.10,218.38,-25.28,18.88,-37.67,-0.0001,0.0170
19579,2.63,1.06,-164.00,218.27,-24.27,17.98,-37.44,-0.0182,0.0170
19596,2.63,1.07,-163.89,218.27,-24.27,17.98,-37.44,0.0009,0.0170
19613,2.82,0.99,-163.81,220.07,-24.34,19.17,-38.04,-0.0436,0.0170
19630,2.81,0.92,-163.72,220.71,-24.71,19.91,-38.52,-0.0257,0.0170
19647,2.79,0.80,-163.63,220.85,-22.40,17.98,-38.31,-0.0425,0.0170
19664,2.74,0.69,-163.53,221.38,-24.87,20.49,-38.40,-0.0246,0.0170
19681,2.71,0.66,-163.44,218.90,-24.89,18.61,-38.93,-0.0188,0.0170
19698,2.70,0.62,-163.33,218.91,-24.89,18.61,-38.93,-0.0073,0.0170
19715,2.68,0.58,-163.24,218.01,-24.14,17.40,-37.85,-0.0127,0.0170
19732,2.60,0.46,-163.14,221.97,-22.26,18.56,-38.46,-0.0238,0.0170
19749,2.52,0.37,-163.05,218.66,-24.41,18.02,-39.17,-0.0220,0.0170
19766,2.47,0.37,-162.94,219.61,-24.16,18.57,-37.87,0.0004,0.0170
19783,2.46,0.37,-162.82,221.18,-24.54,20.05,-38.36,-0.0036,0.0170
19800,2.45,0.38,-162.69,222.49,-22.57,19.29,-38.21,0.0068,0.0170
19817,2.43,0.36,-162.57,220.51,-23.95,18.94,-41.31,0.0036,0.0170
19834,2.44,0.37,-162.44,221.51,-23.39,19.30,-38.27,0.0009,0.0170
19851,2.42,0.37,-162.34,220.13,-23.94,18.75,-39.15,-0.0036,0.0170
19868,2.43,0.38,-162.22,220.56,-24.20,19.32,-38.32,0.0001,0.0170
19885,2.42,0.37,-162.11,220.56,-24.20,19.32,-38.32,-0.0007,0.0170
19902,2.43,0.37,-161.99,221.50,-23.56,19.46,-38.43,-0.0055,0.0170
19919,2.42,0.37,-161.89,219.57,-24.13,18.57,-37.59,0.0009,0.0170
19936,2.43,0.37,-161.77,221.90,-23.36,19.59,-37.84,0.0007,0.0170
19953,2.43,0.37,-161.65,221.45,-22.55,18.46,-40.05,-0.0041,0.0170
19970,2.43,0.38,-161.55,217.82,-24.77,17.85,-37.62,0.0033,0.0170
19987,2.43,0.39,-161.45,217.82,-24.77,17.85,-37.62,0.0047,0.0170
20004,2.43,0.39,-161.33,222.08,-23.84,20.17,-37.74,0.0004,0.0170
20021,2.46,0.40,-161.23,218.83,-24.69,18.45,-38.48,0.0073,0.0170
20038,2.45,0.41,-161.12,220.17,-24.40,19.18,-38.77,0.0020,0.0170
20055,2.47,0.42,-161.00,220.18,-24.40,19.18,-38.77,0.0095,0.0170
20072,2.47,0.43,-160.88,220.58,-24.47,19.60,-37.63,0.0092,0.0170
20089,2.47,0.43,-160.77,220.58,-24.47,19.60,-37.63,0.0073,0.0170
20106,2.48,0.44,-160.65,221.12,-23.66,19.29,-37.57,0.0081,0.0170
20123,2.48,0.45,-160.54,221.51,-24.39,20.20,-38.50,-0.0001,0.0170
20140,2.48,0.46,-160.44,220.77,-24.65,19.89,-37.80,-0.0007,0.0170
20157,2.49,0.48,-160.32,222.05,-24.24,20.49,-38.64,0.0001,0.0170
20174,2.49,0.47,-160.22,220.19,-24.62,19.45,-37.50,-0.0028,0.0170
20191,2.49,0.47,-160.13,219.23,-24.75,18.86,-37.21,-0.0015,0.0170
20208,2.48,0.48,-160.04,218.18,-24.76,18.03,-39.48,-0.0039,0.0170
20225,2.48,0.49,-159.94,219.46,-23.48,17.98,-37.67,0.0009,0.0170
20242,2.49,0.49,-159.85,218.39,-23.38,17.12,-38.50,-0.0049,0.0170
20259,2.50,0.49,-159.75,221.12,-23.77,19.43,-37.01,0.0012,0.0170
20276,2.50,0.48,-159.64,221.12,-23.77,19.43,-37.01,0.0017,0.0170
20293,2.49,0.48,-159.54,220.16,-24.32,19.16,-37.76,-0.0012,0.0170
20310,2.48,0.47,-159.45,219.54,-24.16,18.57,-37.87,-0.0017,0.0170
20327,2.47,0.47,-159.38,215.61,-25.32,16.71,-38.63,-0.0020,0.0170
20344,2.48,0.47,-159.28,220.59,-25.20,20.21,-38.56,0.0009,0.0170
20361,2.46,0.47,-159.17,222.03,-24.27,20.50,-38.93,-0.0004,0.0170
20378,2.45,0.49,-159.07,222.01,-24.27,20.50,-38.93,-0.0007,0.0170
20395,2.45,0.48,-158.97,220.07,-23.67,18.57,-37.84,0.0004,0.0170
20412,2.44,0.48,-158.87,219.21,-25.19,19.19,-38.53,0.0047,0.0170
20429,2.43,0.49,-158.77,221.63,-24.57,20.50,-38.66,0.0001,0.0170
20446,2.43,0.49,-158.68,220.09,-24.43,19.19,-39.20,0.0012,0.0170
20463,2.44,0.49,-158.57,220.45,-23.71,18.87,-38.28,0.0087,0.0170
20480,2.44,0.49,-158.47,220.45,-23.71,18.87,-38.28,0.0119,0.0170
20497,2.43,0.49,-158.38,218.21,-25.14,18.45,-38.09,0.0060,0.0170
20514,2.41,0.49,-158.28,220.09,-24.53,19.32,-38.35,0.0028,0.0170
20531,2.41,0.49,-158.19,220.04,-23.82,18.71,-37.71,-0.0025,0.0170
20548,2.41,0.49,-158.10,221.61,-24.57,20.50,-38.66,-0.0044,0.0170
20565,2.41,0.48,-158.01,219.72,-24.66,19.17,-38.07,0.0001,0.0170
